full_name,first_name,second_name,now_cost,team,element_type,total_points,pos,team_name,GF,GA,is_available,y_pred,y_pred_delta_1,y_pred_delta_2,y_pred_delta_3,y_pred_delta_4,y_pred_delta_5,y_pred_delta_6,y_pred_delta_7,y_pred_delta_8,y_pred_delta_9,y_pred_delta_10,y_pred_delta_11,y_pred_delta_12,y_pred_delta_13,y_pred_delta_14,y_pred_delta_15,y_pred_delta_16,y_pred_delta_17,y_pred_delta_18,picked_by,pick
Archie_Gray,Archie,Gray,50,19,3,61,MID,Spurs,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jack_Fletcher,Jack,Fletcher,50,16,3,3,MID,Man Utd,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Manuel_Ugarte_Ribeiro,Manuel,Ugarte Ribeiro,50,16,3,38,MID,Man Utd,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jeremy_Monga,Jeremy,Monga,50,15,3,0,MID,Man City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Andrey_Nascimento_dos_Santos,Andrey,Nascimento dos Santos,50,16,3,47,MID,Man Utd,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Wilfried_Gnonto,Wilfried,Gnonto,50,13,3,32,MID,Leeds,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Endo_Wataru,Endo,Wataru,50,14,3,12,MID,Liverpool,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Trey_Nyoni,Trey,Nyoni,50,14,3,6,MID,Liverpool,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Stefan_Bajcetic_Maquieira,Stefan,Bajčetić Maquieira,50,14,3,0,MID,Liverpool,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Hidemasa_Morita,Hidemasa,Morita,50,11,3,0,MID,Hull City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Anis_Mehmeti,Anis,Mehmeti,50,12,3,0,MID,Ipswich Town,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Sam_Szmodics,Sam,Szmodics,50,12,3,0,MID,Ipswich Town,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Chiedozie_Ogbene,Chiedozie,Ogbene,50,12,3,0,MID,Ipswich Town,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Sean_Longstaff,Sean,Longstaff,50,13,3,56,MID,Leeds,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Florentino_Ibrain_Morris_Luis,Florentino Ibrain,Morris Luís,50,12,3,0,MID,Ipswich Town,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,,
Azor_Matusiwa,Azor,Matusiwa,50,12,3,0,MID,Ipswich Town,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,,
Wes_Burns,Wes,Burns,50,12,3,0,MID,Ipswich Town,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,,
Joe_Gelhardt,Joe,Gelhardt,50,13,3,0,MID,Leeds,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,,
Jack_Harrison,Jack,Harrison,50,13,3,12,MID,Leeds,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,,
Daniel_James,Daniel,James,50,13,3,23,MID,Leeds,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,,
Ilia_Gruev,Ilia,Gruev,50,13,3,56,MID,Leeds,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,,
Sasa_Lukic,Saša,Lukić,50,12,3,67,MID,Ipswich Town,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Elliot_Stroud,Elliot,Stroud,50,11,3,0,MID,Hull City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jens_Hjerto_Dahl,Jens,Hjertø-Dahl,50,11,3,0,MID,Hull City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Marcelino_Nunez,Marcelino,Núñez,50,12,3,0,MID,Ipswich Town,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nilson_Angulo,Nilson,Angulo,50,20,3,13,MID,Sunderland,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Chris_Rigg,Chris,Rigg,50,20,3,36,MID,Sunderland,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Noah_Sadiki,Noah,Sadiki,50,20,3,80,MID,Sunderland,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Sean_Steur,Sean,Steur,50,17,3,0,MID,Newcastle,0,0,True,45.10356504562128,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Shea_Lacey,Shea,Lacey,50,16,3,3,MID,Man Utd,0,0,True,45.10356504562128,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jacob_Ramsey,Jacob,Ramsey,50,17,3,62,MID,Newcastle,0,0,True,45.10356504562128,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Joe_Willock,Joe,Willock,50,17,3,38,MID,Newcastle,0,0,True,45.10356504562128,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nehemiah_Oriola,Nehemiah,Oriola,45,5,3,1,MID,Brighton,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Dario_Luis_Essugo,Dário,Luís Essugo,45,6,3,1,MID,Chelsea,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Bradley_Burrowes,Bradley,Burrowes,45,2,3,1,MID,Aston Villa,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
George_Hemmings,George,Hemmings,45,2,3,2,MID,Aston Villa,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Harry_Howell,Harry,Howell,45,5,3,4,MID,Brighton,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
George_Shepherd,George,Shepherd,45,7,3,0,MID,Coventry City,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kaine_Andrews,Kaine,Andrews,45,7,3,0,MID,Coventry City,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Raphael_Borges_Rodrigues,Raphael,Borges Rodrigues,45,7,3,0,MID,Coventry City,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Will_Hughes,Will,Hughes,45,8,3,45,MID,Crystal Palace,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kieran_Dowell,Kieran,Dowell,45,11,3,0,MID,Hull City,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Harrison_Reed,Harrison,Reed,45,10,3,15,MID,Fulham,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Joel_Drakes_Thomas,Joél,Drakes-Thomas,45,8,3,2,MID,Crystal Palace,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matt_Crooks,Matt,Crooks,45,11,3,0,MID,Hull City,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Eliot_Matazo,Eliot,Matazo,45,11,3,0,MID,Hull City,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Darko_Gyabi,Darko,Gyabi,45,11,3,0,MID,Hull City,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oscar_Zambrano,Óscar,Zambrano,45,11,3,0,MID,Hull City,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kasey_McAteer,Kasey,McAteer,45,12,3,0,MID,Ipswich Town,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
James_McConnell,James,McConnell,45,14,3,0,MID,Liverpool,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Regan_Slater,Regan,Slater,45,11,3,0,MID,Hull City,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jack_Taylor,Jack,Taylor,45,12,3,0,MID,Ipswich Town,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Divine_Mukasa,Divine,Mukasa,45,15,3,2,MID,Man City,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tyler_Fletcher,Tyler,Fletcher,45,16,3,2,MID,Man Utd,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Bendito_Mantato,Bendito,Mantato,45,16,3,1,MID,Man Utd,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ryan_Yates,Ryan,Yates,45,18,3,30,MID,Nott'm Forest,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Callum_Olusesi,Callum,Olusesi,45,19,3,1,MID,Spurs,0,0,True,27.226977706706776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Erling_Haaland,Erling,Haaland,155,15,4,239,FWD,Man City,0,0,False,283.23388046807503,148.60512055289405,22.86232623890676,0.0,11.431163119453371,0.0,0.0,0.0,11.431163119453371,0.0,11.431163119453402,0.0,11.431163119453371,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
Alexander_Isak,Alexander,Isak,90,14,4,41,FWD,Liverpool,0,0,False,134.62875991518098,22.86232623890676,0.0,11.431163119453371,0.0,0.0,0.0,11.431163119453371,0.0,11.431163119453402,0.0,11.431163119453371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0
Igor_Thiago_Nascimento_Rodrigues,Igor Thiago,Nascimento Rodrigues,80,4,4,181,FWD,Brentford,0,0,False,111.76643367627422,0.0,11.431163119453371,0.0,0.0,0.0,11.431163119453371,0.0,11.431163119453402,0.0,11.431163119453371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9.0
Ollie_Watkins,Ollie,Watkins,80,2,4,167,FWD,Aston Villa,0,0,False,111.76643367627422,11.431163119453371,0.0,0.0,0.0,11.431163119453371,0.0,11.431163119453402,0.0,11.431163119453371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10.0
Viktor_Gyokeres,Viktor,Gyökeres,75,1,4,128,FWD,Arsenal,0,0,False,100.33527055682084,0.0,0.0,0.0,11.431163119453371,0.0,11.431163119453402,0.0,11.431163119453371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19.0
Hugo_Ekitike,Hugo,Ekitiké,75,14,4,125,FWD,Liverpool,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Joao_Pedro_Junqueira_de_Jesus,João Pedro,Junqueira de Jesus,75,6,4,177,FWD,Chelsea,0,0,False,100.33527055682084,0.0,11.431163119453371,0.0,11.431163119453402,0.0,11.431163119453371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0
Kai_Havertz,Kai,Havertz,75,1,4,36,FWD,Arsenal,0,0,False,100.33527055682084,11.431163119453371,0.0,11.431163119453402,0.0,11.431163119453371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.0
Omar_Marmoush,Omar,Marmoush,70,15,4,56,FWD,Man City,0,0,False,88.90410743736747,0.0,11.431163119453402,0.0,11.431163119453371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26.0
Benjamin_Sesko,Benjamin,Sesko,70,16,4,111,FWD,Man Utd,0,0,False,88.90410743736747,11.431163119453402,0.0,11.431163119453371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,2,22.0
Nicolas_Jackson,Nicolas,Jackson,65,6,4,0,FWD,Chelsea,0,0,False,77.47294431791407,0.0,11.431163119453371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,9,29.0
Jean_Philippe_Mateta,Jean-Philippe,Mateta,65,8,4,114,FWD,Crystal Palace,0,0,False,77.47294431791407,11.431163119453371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,8,28.0
Gabriel_Fernando_de_Jesus,Gabriel,Fernando de Jesus,60,1,4,24,FWD,Arsenal,0,0,False,66.0417811984607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,5,136.0
William_Osula,William,Osula,60,17,4,76,FWD,Newcastle,0,0,False,66.0417811984607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,4,104.0
Gonzalo_Garcia,Gonzalo,García,60,10,4,0,FWD,Fulham,0,0,False,66.0417811984607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,10,131.0
Dominic_Calvert_Lewin,Dominic,Calvert-Lewin,60,13,4,142,FWD,Leeds,0,0,False,66.0417811984607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,6,15.0
Nick_Woltemade,Nick,Woltemade,60,17,4,108,FWD,Newcastle,0,0,False,66.0417811984607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,73.0
Alvaro_Rodriguez,Álvaro,Rodríguez,60,3,4,0,FWD,Bournemouth,0,0,False,66.0417811984607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,101.0
Danny_Welbeck,Danny,Welbeck,60,6,4,126,FWD,Chelsea,0,0,False,66.0417811984607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,51.0
Jorgen_Strand_Larsen,Jørgen,Strand Larsen,60,8,4,75,FWD,Crystal Palace,0,0,False,66.0417811984607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,52.0
Francisco_Evanilson_de_Lima_Barbosa,Francisco Evanilson,de Lima Barbosa,60,3,4,115,FWD,Bournemouth,0,0,False,66.0417811984607,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,63.0
Chris_Wood,Chris,Wood,60,18,4,41,FWD,Nott'm Forest,0,0,False,66.0417811984607,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,62.0
Brian_Brobbey,Brian,Brobbey,60,20,4,92,FWD,Sunderland,0,0,False,66.0417811984607,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,53.0
Richarlison_de_Andrade,Richarlison,de Andrade,60,19,4,119,FWD,Spurs,0,0,False,66.0417811984607,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,46.0
Yoane_Wissa,Yoane,Wissa,60,17,4,27,FWD,Newcastle,0,0,False,66.0417811984607,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,54.0
Dominic_Solanke_Mitchell,Dominic,Solanke-Mitchell,60,19,4,40,FWD,Spurs,0,0,False,66.0417811984607,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,34.0
Igor_Jesus_Maciel_da_Cruz,Igor Jesus,Maciel da Cruz,60,18,4,114,FWD,Nott'm Forest,0,0,False,66.0417811984607,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,47.0
Tammy_Abraham,Tammy,Abraham,55,2,4,23,FWD,Aston Villa,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Thierno_Barry,Thierno,Barry,55,9,4,95,FWD,Everton,0,0,False,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,4,137.0
Rodrigo_Muniz_Carvalho,Rodrigo,Muniz Carvalho,55,10,4,36,FWD,Fulham,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,,
Liam_Delap,Liam,Delap,55,6,4,45,FWD,Chelsea,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,,
Georginio_Rutter,Georginio,Rutter,55,5,4,87,FWD,Brighton,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,,
Charalampos_Kostoulas,Charalampos,Kostoulas,55,5,4,35,FWD,Brighton,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,,
Haji_Wright,Haji,Wright,55,7,4,0,FWD,Coventry City,0,0,False,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,5,145.0
Stefanos_Tzimas,Stefanos,Tzimas,55,5,4,16,FWD,Brighton,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Callum_Wilson,Callum,Wilson,55,4,4,0,FWD,Brentford,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Enes_Unal,Enes,Ünal,55,3,4,27,FWD,Bournemouth,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Wilson_Isidor,Wilson,Isidor,55,20,4,74,FWD,Sunderland,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Arnaud_Kalimuendo,Arnaud,Kalimuendo,55,18,4,9,FWD,Nott'm Forest,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Joshua_Zirkzee,Joshua,Zirkzee,55,16,4,42,FWD,Man Utd,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,,
Taiwo_Awoniyi,Taiwo,Awoniyi,55,18,4,43,FWD,Nott'm Forest,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,,
Oli_McBurnie,Oli,McBurnie,55,11,4,0,FWD,Hull City,0,0,True,54.61061807900731,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,,
Eddie_Nketiah,Eddie,Nketiah,55,8,4,23,FWD,Crystal Palace,0,0,True,54.61061807900731,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,,
Lukas_Nmecha,Lukas,Nmecha,55,13,4,73,FWD,Leeds,0,0,True,54.61061807900731,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,,
Emersonn_Correia_da_Silva,Emersonn,Correia da Silva,55,12,4,0,FWD,Ipswich Town,0,0,False,54.61061807900731,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,3,143.0
Norberto_Bercique_Gomes_Betuncal,Norberto Bercique,Gomes Betuncal,55,9,4,104,FWD,Everton,0,0,False,54.61061807900731,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,4,144.0
